MONTH,CHANNEL,REGION,SKU_CODE,SKU_CODE_CLEAN,UNITS_SOLD,GROSS_REVENUE,DISCOUNT,AD_SPEND,RETURNS_UNITS,Category,MRP,UNIT_COGS,SKU_MATCH,NET_REVENUE,GROSS_MARGIN_%,ROAS,CM2,RETURN_RATE_%,CHANNEL_CLEAN,MONTH_CLEAN
Apr-24,Blinkit,West,BEC-GB-001,BEC-GB-001,268,39932,4623.5,3984.38,9,Garbage Bags,149,70,MATCH,35308.5,46.87%,10.02,12564.12,3.36%,Blinkit,Apr-24
Oct-24, Zepto,North,BEC-KT-002,BEC-KT-002,121,50820,5706.27,3990.02,4,Kitchen Towel,420,205,MATCH,45113.73,45.02%,12.74,16318.71,3.31%,Zepto,Oct-24
Sep-24,Amazon,North,BEC-CMB-001,BEC-CMB-001,56,39144,3924.02,3990.77,1,Others,699,330,MATCH,35219.98,47.53%,9.81,12749.21,1.79%,Amazon,Sep-24
Apr-24,Blinkit,West,BEC-TIS-002,BEC-TIS-002,308,55440,7004.07,3992.53,17,Tissues,180,95,MATCH,48435.93,39.59%,13.89,15183.4,5.52%,Blinkit,Apr-24
Dec-24,Amazon ,North,BEC-BW-001,BEC-BW-001,203,44660,10479.13,4000.12,4,Bake & Wrap,220,118,MATCH,34180.87,29.92%,11.16,6226.75,1.97%,Amazon,Dec-24
Apr-24,Blinkit,South,BEC-TIS-002,BEC-TIS-002,307,55260,3972.52,4002.94,17,Tissues,180,95,MATCH,51287.48,43.13%,13.80,18119.54,5.54%,Blinkit,Apr-24
May-24,Blinkit,West,BEC-KT-001,BEC-KT-001,288,46080,13441.94,4003.55,6,Kitchen Towel,160,78,MATCH,32638.06,31.17%,11.51,6170.51,2.08%,Blinkit,May-24
Feb-25,Blinkit,South,BEC-GB-001,BEC-GB-001,243,36207,2674.66,4005.4,10,Garbage Bags,149,70,MATCH,33532.34,49.27%,9.04,12516.94,4.12%,Blinkit,Feb-25
Oct-24,Amazon ,South,BEC-CMB-001,BEC-CMB-001,47,32853,3915.3,4009.62,1,Others,699,330,MATCH,28937.7,46.40%,8.19,9418.08,2.13%,Amazon,Oct-24
Apr-25,Blinkit,West,BEC-TIS-001,BEC-TIS-001,364,34580,5665.22,4010.18,8,Tissues,95,42,MATCH,28914.78,47.13%,8.62,9616.6,2.20%,Blinkit,Apr-25
Jul-24,Flipkart,South,BEC-CLN-002,BEC-CLN-002,136,25160,7121.64,4018.36,5,Cleaners,185,88,MATCH,18038.36,33.65%,6.26,2052,3.68%,Flipkart,Jul-24
Jul-24,Swiggy Instamart,South,BEC-CLN-002,BEC-CLN-002,127,23495,5345.45,4018.37,4,Cleaners,185,88,MATCH,18149.55,38.42%,5.85,2955.18,3.15%,Swiggy Instamart,Jul-24
Mar-24,Blinkit,West,BEC-CMB-001,BEC-CMB-001,61,"42,639",4586.79,4020.6,3,Others,699,330,MATCH,38052.21,47.10%,10.61,13901.61,4.92%,Blinkit,Mar-24
Mar-25,Swiggy Instamart,North,BEC-GB-002,BEC-GB-002,199,35621,4052.62,4022.41,7,Garbage Bags,179,86,MATCH,31568.38,45.79%,8.86,10431.97,3.52%,Swiggy Instamart,Mar-25
Oct-24,Blinkit,South,BEC-KT-002,BEC-KT-002,137,57540,10015.74,4027.64,7,Kitchen Towel,420,205,MATCH,47524.26,40.90%,14.29,15411.62,5.11%,Blinkit,Oct-24
Nov-24,Zepto,North,BEC-GB-002,BEC-GB-002,208,37232,10362.24,4029.07,11,Garbage Bags,179,86,MATCH,26869.76,33.43%,9.24,4952.69,5.29%,Zepto,Nov-24
Sep-24,Amazon,South,BEC-GB-001,BEC-GB-001,215,32035,4209.78,4032.73,5,Garbage Bags,149,70,MATCH,27825.22,45.91%,7.94,8742.49,2.33%,Amazon,Sep-24
Mar-24,Flipkart,West,BEC-TIS-002,BEC-TIS-002,221,39780,5083.26,4033.55,6,Tissues,180,95,MATCH,34696.74,39.49%,9.86,9668.19,2.71%,Flipkart,Mar-24
Jun-25,Blinkit,West,BEC-GB-002,BEC-GB-002,325,58175,9695.34,4039.55,12,Garbage Bags,179,86,MATCH,48479.66,42.35%,14.40,16490.11,3.69%,Blinkit,Jun-25
Jul-24,Zepto,South,BEC-CLN-004,BEC-CLN-004,184,18216,1995.77,4039.61,11,Cleaners,99,44,MATCH,16220.23,50.09%,4.51,4084.62,5.98%,Zepto,Jul-24
Mar-24,Zepto,South,BEC-GB-002,BEC-GB-002,204,36516,3872.32,4042.88,9,Garbage Bags,179,86,MATCH,32643.68,46.26%,9.03,11056.8,4.41%,Zepto,Mar-24
Jan-24,Amazon,North,BEC-CMB-001,BEC-CMB-001,74,51726,7808.17,4046.05,2,Others,699,330,MATCH,43917.83,44.40%,12.78,15451.78,2.70%,Amazon,Jan-24
Feb-25, Zepto,North,BEC-KT-001,BEC-KT-001,246,39360,6919.91,4048.61,12,Kitchen Towel,160,78,MATCH,32440.09,40.85%,9.72,9203.48,4.88%,Zepto,Feb-25
Dec-24, Zepto,South,BEC-CLN-004,BEC-CLN-004,197,19503,5484.66,4057.34,10,Cleaners,99,44,MATCH,14018.34,38.17%,4.81,1293,5.08%,Zepto,Dec-24
Feb-24,Amazon,South,BEC-CMB-001,BEC-CMB-001,60,41940,9759.96,4058.8,1,Others,699,330,MATCH,32180.04,38.47%,10.33,8321.24,1.67%,Amazon,Feb-24
Nov-24,Blinkit,South,BEC-TIS-002,BEC-TIS-002,227,40860,3500.52,4064.82,6,Tissues,180,95,MATCH,37359.48,42.28%,10.05,11729.66,2.64%,Blinkit,Nov-24
Nov-24,Swiggy Instamart,North,BEC-CLN-004,BEC-CLN-004,171,16929,1145.73,4088.6,8,Cleaners,99,44,MATCH,15783.27,52.33%,4.14,4170.67,4.68%,Swiggy Instamart,Nov-24
Dec-24,Blinkit,West,BEC-TIS-002,BEC-TIS-002,380,68400,7842.93,4089.33,15,Tissues,180,95,MATCH,60557.07,40.39%,16.73,20367.74,3.95%,Blinkit,Dec-24
Jul-24,Zepto,West,BEC-KT-002,BEC-KT-002,164,68880,13612.85,4093.35,6,Kitchen Towel,420,205,MATCH,55267.15,39.17%,16.83,17553.8,3.66%,Zepto,Jul-24
Feb-24,Flipkart,North,BEC-KT-002,BEC-KT-002,125,52500,14762.71,4094.21,4,Kitchen Towel,420,205,MATCH,37737.29,32.10%,12.82,8018.08,3.20%,Flipkart,Feb-24
Dec-24,Amazon,North,BEC-KT-001,BEC-KT-001,330,52800,15711.85,4096.97,15,Kitchen Towel,160,78,MATCH,37088.15,30.60%,12.89,7251.18,4.55%,Amazon,Dec-24
Apr-25,Amazon,South,BEC-GB-001,BEC-GB-001,234,34866,2619.03,4102.91,9,Garbage Bags,149,70,MATCH,32246.97,49.20%,8.50,11764.06,3.85%,Amazon,Apr-25
Feb-25, Zepto,West,BEC-BW-001,BEC-BW-001,181,39820,7502.25,4106.01,5,Bake & Wrap,220,118,MATCH,32317.75,33.91%,9.70,6853.74,2.76%,Zepto,Feb-25
May-25,Blinkit,North,BEC-KT-001,BEC-KT-001,292,46720,4865.25,4109.82,13,Kitchen Towel,160,78,MATCH,41854.75,45.58%,11.37,14968.93,4.45%,Blinkit,May-25
May-25,Flipkart,North,BEC-CLN-004,BEC-CLN-004,253,25047,4219.05,4115.11,10,Cleaners,99,44,MATCH,20827.95,46.55%,6.09,5580.84,3.95%,Flipkart,May-25
May-24,Flipkart,West,BEC-CLN-004,BEC-CLN-004,241,23859,6500.81,4115.99,12,Cleaners,99,44,MATCH,17358.19,38.91%,5.80,2638.2,4.98%,Flipkart,May-24
Jun-25,Zepto,South,BEC-KT-001,BEC-KT-001,208,33280,2071.56,4117.05,6,Kitchen Towel,160,78,MATCH,31208.44,48.01%,8.08,10867.39,2.88%,Zepto,Jun-25
Jun-24,Flipkart,South,BEC-CLN-004,BEC-CLN-004,186,18414,2255.26,4121.79,3,Cleaners,99,44,MATCH,16158.74,49.35%,4.47,3852.95,1.61%,Flipkart,Jun-24
Mar-25,Amazon,North,BEC-CMB-001,BEC-CMB-001,82,57318,7279.35,4129.64,2,Others,699,330,MATCH,50038.65,45.92%,13.88,18849.01,2.44%,Amazon,Mar-25
Jan-24,D2C,North,BEC-CLN-004,BEC-CLN-004,204,20196,2828.4,4130.94,22,Cleaners,99,44,MATCH,17367.6,48.32%,4.89,4260.66,10.78%,D2C,Jan-24
Feb-24,Swiggy Instamart,North,BEC-CLN-004,BEC-CLN-004,215,21285,5499.71,4132.69,5,Cleaners,99,44,MATCH,15785.29,40.07%,5.15,2192.6,2.33%,Swiggy Instamart,Feb-24
Apr-25,Blinkit,West,BEC-KT-001,BEC-KT-001,313,50080,7306.18,4133.63,14,Kitchen Towel,160,78,MATCH,42773.82,42.92%,12.12,14226.19,4.47%,Blinkit,Apr-25
Jan-24,Amazon,North,BEC-KT-001,BEC-KT-001,291,46560,2545.72,4137.89,7,Kitchen Towel,160,78,MATCH,44014.28,48.43%,11.25,17178.39,2.41%,Amazon,Jan-24
May-24,D2C,South,BEC-CLN-004,BEC-CLN-004,221,21879,2742.49,4146.08,19,Cleaners,99,44,MATCH,19136.51,49.19%,5.28,5266.43,8.60%,D2C,May-24
Jan-24, Zepto,North,BEC-GB-001,BEC-GB-001,252,37548,4290.01,4148.23,14,Garbage Bags,149,70,MATCH,33257.99,46.96%,9.05,11469.76,5.56%,Zepto,Jan-24
May-24,Amazon,South,BEC-GB-001,BEC-GB-001,320,47680,5781.96,4155.19,8,Garbage Bags,149,70,MATCH,41898.04,46.54%,11.47,15342.85,2.50%,Amazon,May-24
Sep-24,Flipkart,North,BEC-CLN-004,BEC-CLN-004,201,19899,1639.99,4157.78,8,Cleaners,99,44,MATCH,18259.01,51.56%,4.79,5257.23,3.98%,Flipkart,Sep-24
Apr-24,Flipkart,North,BEC-GB-002,BEC-GB-002,182,32578,4176.15,4158.96,7,Garbage Bags,179,86,MATCH,28401.85,44.89%,7.83,8590.89,3.85%,Flipkart,Apr-24
Jun-24, Zepto,North,BEC-TIS-002,BEC-TIS-002,266,47880,14013.56,4166.41,14,Tissues,180,95,MATCH,33866.44,25.38%,11.49,4430.03,5.26%,Zepto,Jun-24
Aug-24,Amazon,South,BEC-TIS-002,BEC-TIS-002,319,57420,4856.43,4168.93,14,Tissues,180,95,MATCH,52563.57,42.35%,13.77,18089.64,4.39%,Amazon,Aug-24
Feb-25,Amazon ,North,BEC-CMB-001,BEC-CMB-001,87,60813,10417.7,4169.2,3,Others,699,330,MATCH,50395.3,43.03%,14.59,17516.1,3.45%,Amazon,Feb-25
Mar-25,Flipkart,North,BEC-GB-001,BEC-GB-001,205,30545,1686.3,4171.98,5,Garbage Bags,149,70,MATCH,28858.7,50.27%,7.32,10336.72,2.44%,Flipkart,Mar-25
May-24,Swiggy Instamart,North,BEC-CLN-002,BEC-CLN-002,141,26085,3230.03,4173.45,3,Cleaners,185,88,MATCH,22854.97,45.71%,6.25,6273.52,2.13%,Swiggy Instamart,May-24
Aug-24,D2C,South,BEC-CLN-001,BEC-CLN-001,113,22487,3106.46,4174.43,10,Cleaners,199,96,MATCH,19380.54,44.03%,5.39,4358.11,8.85%,D2C,Aug-24
Feb-25,Blinkit,North,BEC-GB-002,BEC-GB-002,286,51194,11758.59,4177.03,14,Garbage Bags,179,86,MATCH,39435.41,37.63%,12.26,10662.38,4.90%,Blinkit,Feb-25
Nov-24,Amazon ,North,BEC-GB-001,BEC-GB-001,226,33674,5652.46,4178.26,10,Garbage Bags,149,70,MATCH,28021.54,43.54%,8.06,8023.28,4.42%,Amazon,Nov-24
May-25,Blinkit,North,BEC-TIS-002,BEC-TIS-002,382,68760,18098.19,4183.03,7,Tissues,180,95,MATCH,50661.81,28.37%,16.44,10188.78,1.83%,Blinkit,May-25
Mar-25,Amazon ,West,BEC-TIS-001,BEC-TIS-001,575,54625,16312.39,4185.37,33,Tissues,95,42,MATCH,38312.61,36.97%,13.05,9977.24,5.74%,Amazon,Mar-25
Jan-25, Zepto,West,BEC-KT-001,BEC-KT-001,266,42560,3808.75,4186.38,12,Kitchen Towel,160,78,MATCH,38751.25,46.46%,10.17,13816.87,4.51%,Zepto,Jan-25
Feb-24,D2C,North,BEC-CLN-004,BEC-CLN-004,185,18315,1402.46,4187.24,24,Cleaners,99,44,MATCH,16912.54,51.87%,4.37,4585.3,12.97%,D2C,Feb-24
Sep-24,Amazon,South,BEC-TIS-002,BEC-TIS-002,183,32940,2368.51,4188.28,6,Tissues,180,95,MATCH,30571.49,43.13%,7.86,8998.21,3.28%,Amazon,Sep-24
Feb-25,Flipkart,West,BEC-CMB-001,BEC-CMB-001,58,40542,3664.08,4192.18,1,Others,699,330,MATCH,36877.92,48.10%,9.67,13545.74,1.72%,Flipkart,Feb-25
Jan-24,Swiggy Instamart,South,BEC-CLN-001,BEC-CLN-001,130,25870,3153.49,4192.23,6,Cleaners,199,96,MATCH,22716.51,45.06%,6.17,6044.28,4.62%,Swiggy Instamart,Jul-24
Jan-24,Swiggy Instamart,West,BEC-KT-002,BEC-KT-002,142,59640,11946.35,4194.41,7,Kitchen Towel,420,205,MATCH,47693.65,38.96%,14.22,14389.24,4.93%,Swiggy Instamart,Jan-24
May-25,Swiggy Instamart,West,BEC-CLN-004,BEC-CLN-004,256,25344,2861.05,4200.61,6,Cleaners,99,44,MATCH,22482.95,49.90%,6.03,7018.34,2.34%,Swiggy Instamart,May-25
Dec-24, Zepto,West,BEC-CMB-001,BEC-CMB-001,55,38445,7040.65,4204.19,1,Others,699,330,MATCH,31404.35,42.21%,9.14,9050.16,1.82%,Zepto,Dec-24
Jan-24,Blinkit,West,BEC-BW-002,BEC-BW-002,209,36575,4679,4210.29,6,Bake & Wrap,175,92,MATCH,31896,39.72%,8.69,8457.71,2.87%,Blinkit,Jan-24
Jun-25,Amazon ,North,BEC-GB-002,BEC-GB-002,340,60860,18129.16,4211.1,13,Garbage Bags,179,86,MATCH,42730.84,31.57%,14.45,9279.74,3.82%,Amazon,Jun-25
Oct-24,Zepto,North,BEC-CLN-004,BEC-CLN-004,200,19800,2150.68,4212.49,8,Cleaners,99,44,MATCH,17649.32,50.14%,4.70,4636.83,4.00%,Zepto,Oct-24
Jun-24,D2C,South,BEC-CLN-004,BEC-CLN-004,193,19107,977.43,4219.04,19,Cleaners,99,44,MATCH,18129.57,53.16%,4.53,5418.53,9.84%,D2C,Jun-24
Jan-24, Zepto,West,BEC-KT-001,BEC-KT-001,226,36160,2272.3,4220.16,12,Kitchen Towel,160,78,MATCH,33887.7,47.98%,8.57,12039.54,5.31%,Zepto,Jan-24
Jun-25,D2C,North,BEC-CLN-004,BEC-CLN-004,232,22968,3421.27,4221.87,26,Cleaners,99,44,MATCH,19546.73,47.78%,5.44,5116.86,11.21%,D2C,Jun-25
Oct-24,Blinkit,West,BEC-CMB-001,BEC-CMB-001,59,41241,10890.52,4227.4,3,Others,699,330,MATCH,30350.48,35.85%,9.76,6653.08,5.08%,Blinkit,Oct-24
Aug-24,Amazon,North,BEC-GB-001,BEC-GB-001,229,34121,3317.37,4231.88,8,Garbage Bags,149,70,MATCH,30803.63,47.96%,8.06,10541.75,3.49%,Amazon,Aug-24
Mar-25,Flipkart,West,BEC-TIS-001,BEC-TIS-001,393,37335,7905.04,4233.18,18,Tissues,95,42,MATCH,29429.96,43.91%,8.82,8690.78,4.58%,Flipkart,Mar-25
Sep-24,Amazon ,West,BEC-GB-001,BEC-GB-001,250,37250,8451.99,4236.64,10,Garbage Bags,149,70,MATCH,28798.01,39.23%,8.79,7061.37,4.00%,Amazon,Sep-24
Feb-25,Blinkit,South,BEC-CLN-004,BEC-CLN-004,263,26037,7670.9,4240.62,14,Cleaners,99,44,MATCH,18366.1,36.99%,6.14,2553.48,5.32%,Blinkit,Feb-25
Apr-24,D2C,South,BEC-CLN-004,BEC-CLN-004,225,22275,2372.73,4244.54,26,Cleaners,99,44,MATCH,19902.27,50.26%,5.25,5757.73,11.56%,D2C,Apr-24
Dec-24,Amazon ,South,BEC-TIS-001,BEC-TIS-001,345,32775,3553.43,4245.14,7,Tissues,95,42,MATCH,29221.57,50.41%,7.72,10486.43,2.03%,Amazon,Dec-24
Jul-24, Zepto,South,BEC-TIS-002,BEC-TIS-002,190,34200,4998.96,4249.81,10,Tissues,180,95,MATCH,29201.04,38.19%,8.05,6901.23,5.26%,Zepto,Jul-24
Sep-24,Amazon,North,BEC-TIS-002,BEC-TIS-002,289,52020,2737.26,4254.73,11,Tissues,180,95,MATCH,49282.74,44.29%,12.23,17573.01,3.81%,Amazon,Sep-24
Jan-25,Zepto,North,BEC-TIS-002,BEC-TIS-002,341,61380,5920.34,4255.76,17,Tissues,180,95,MATCH,55459.66,41.59%,14.42,18808.9,4.99%,Zepto,Jan-25
Feb-25,Flipkart,South,BEC-CLN-004,BEC-CLN-004,208,20592,3774.55,4257.19,7,Cleaners,99,44,MATCH,16817.45,45.58%,4.84,3408.26,3.37%,Flipkart,Feb-25
Apr-24,Amazon,South,  BEC-KT-002,BEC-KT-002,267,112140,32991.34,4258.96,5,Kitchen Towel,420,205,MATCH,79148.66,30.85%,26.33,20154.7,1.87%,Amazon,Apr-24
Mar-24,D2C,North,BEC-GB-002,BEC-GB-002,187,"33,473",3559.9,4259.47,28,Garbage Bags,179,86,MATCH,29913.1,46.24%,7.86,9571.63,14.97%,D2C,Mar-24
Feb-24,Blinkit,West,BEC-TIS-002,BEC-TIS-002,347,62460,12409.56,4259.83,20,Tissues,180,95,MATCH,50050.44,34.14%,14.66,12825.61,5.76%,Blinkit,Feb-24
Jul-24,Swiggy Instamart,North,BEC-KT-002,BEC-KT-002,96,40320,5382.16,4264.04,3,Kitchen Towel,420,205,MATCH,34937.84,43.67%,9.46,10993.8,3.13%,Swiggy Instamart,Jul-24
Nov-24,Zepto,North,BEC-KT-002,BEC-KT-002,195,81900,22556.34,4264.48,7,Kitchen Towel,420,205,MATCH,59343.66,32.64%,19.21,15104.18,3.59%,Zepto,Nov-24
Jan-25,Amazon,West,BEC-GB-002,BEC-GB-002,500,89500,4781.36,4270.68,26,Garbage Bags,179,86,MATCH,84718.64,49.24%,20.96,37447.96,5.20%,Amazon,Jan-25
Jan-24,D2C,South,BEC-CLN-001,BEC-CLN-001,132,26268,0,4274.25,20,Cleaners,199,96,MATCH,26268,51.76%,6.15,9321.75,15.15%,D2C,Jan-24
May-24,Swiggy Instamart,West,BEC-KT-002,BEC-KT-002,137,57540,16123.5,4274.41,2,Kitchen Towel,420,205,MATCH,41416.5,32.19%,13.46,9057.09,1.46%,Swiggy Instamart,May-24
Mar-24,Amazon,North,BEC-GB-001,BEC-GB-001,306,45594,9743.77,4281.21,8,Garbage Bags,149,70,MATCH,35850.23,40.25%,10.65,10149.02,2.61%,Amazon,Mar-24
Mar-24,D2C,South,BEC-CLN-004,BEC-CLN-004,177,17523,2155.34,4285.39,21,Cleaners,99,44,MATCH,15367.66,49.32%,4.09,3294.27,11.86%,D2C,Mar-24
Apr-25, Zepto,North,BEC-TIS-002,BEC-TIS-002,270,48600,6628.17,4286.27,6,Tissues,180,95,MATCH,41971.83,38.89%,11.34,12035.56,2.22%,Zepto,Apr-25
May-24,Blinkit,West,BEC-GB-002,BEC-GB-002,391,69989,9335.19,4287.46,23,Garbage Bags,179,86,MATCH,60653.81,44.56%,16.32,22740.35,5.88%,Blinkit,May-24
Jun-25, Zepto,North,  BEC-TIS-002,BEC-TIS-002,205,36900,3089.52,4290.18,11,Tissues,180,95,MATCH,33810.48,42.40%,8.60,10045.3,5.37%,Zepto,Jun-25
Jul-24, Zepto,West,BEC-GB-002,BEC-GB-002,204,36516,5788.87,4290.46,5,Garbage Bags,179,86,MATCH,30727.13,42.90%,8.51,8892.67,2.45%,Zepto,Jul-24
Jun-25,Swiggy Instamart,West,BEC-GB-002,BEC-GB-002,226,40454,3273.93,4292.24,8,Garbage Bags,179,86,MATCH,37180.07,47.72%,9.42,13451.83,3.54%,Swiggy Instamart,Jun-25
Feb-24,Swiggy Instamart,North,BEC-KT-002,BEC-KT-002,96,40320,10108.07,4293.35,5,Kitchen Towel,420,205,MATCH,30211.93,34.86%,9.39,6238.58,5.21%,Swiggy Instamart,Feb-24
Dec-24,D2C,West,BEC-GB-001,BEC-GB-001,231,34419,1518.26,4294.27,21,Garbage Bags,149,70,MATCH,32900.74,50.85%,8.02,12436.47,9.09%,D2C,Dec-24
Sep-24,Swiggy Instamart,South,BEC-KT-002,BEC-KT-002,86,36120,3636.74,4294.94,3,Kitchen Towel,420,205,MATCH,32483.26,45.73%,8.41,10558.32,3.49%,Swiggy Instamart,Sep-24
Aug-24,Amazon,West,BEC-BW-001,BEC-BW-001,186,40920,12119.81,4298.78,3,Bake & Wrap,220,118,MATCH,28800.19,23.79%,9.52,2553.41,1.61%,Amazon,Aug-24
Jan-25,Flipkart,North,BEC-CLN-004,BEC-CLN-004,257,25443,5152.64,4300.26,15,Cleaners,99,44,MATCH,20290.36,44.27%,5.92,4682.1,5.84%,Flipkart,Jan-25
Jan-24,Amazon ,West,BEC-KT-001,BEC-KT-001,412,65920,7942.26,4303.18,13,Kitchen Towel,160,78,MATCH,57977.74,44.57%,15.32,21538.56,3.16%,Amazon,Jan-24
Oct-24, Zepto,West,BEC-GB-002,BEC-GB-002,276,49404,6425.65,4304.04,16,Garbage Bags,179,86,MATCH,42978.35,44.77%,11.48,14938.31,5.80%,Zepto,Oct-24
Aug-24,D2C,West,BEC-KT-002,BEC-KT-002,155,65100,2592.56,4304.85,24,Kitchen Towel,420,205,MATCH,62507.44,49.17%,15.12,26427.59,15.48%,D2C,Aug-24
Mar-25,Blinkit,South,BEC-KT-001,BEC-KT-001,208,33280,2765.58,4314.66,7,Kitchen Towel,160,78,MATCH,30514.42,46.83%,7.71,9975.76,3.37%,Blinkit,Mar-25
Jun-25,Blinkit,North,BEC-TIS-002,BEC-TIS-002,283,50940,8497.03,4315.46,15,Tissues,180,95,MATCH,42442.97,36.66%,11.80,11242.51,5.30%,Blinkit,Jun-25
Feb-24,Zepto,West,BEC-KT-001,BEC-KT-001,327,52320,10954.72,4318.25,9,Kitchen Towel,160,78,MATCH,41365.28,38.34%,12.12,11541.03,2.75%,Zepto,Feb-24
Aug-24, Zepto,West,BEC-GB-001,BEC-GB-001,270,40230,2034.92,4319.89,15,Garbage Bags,149,70,MATCH,38195.08,50.52%,9.31,14975.19,5.56%,Zepto,Aug-24
Feb-24,Swiggy Instamart,West,BEC-CLN-004,BEC-CLN-004,275,27225,3633.04,4323.98,10,Cleaners,99,44,MATCH,23591.96,48.71%,6.30,7167.98,3.64%,Swiggy Instamart,Feb-24
May-24,Blinkit,West,BEC-BW-001,BEC-BW-001,213,46860,14040.94,4328.56,8,Bake & Wrap,220,118,MATCH,32819.06,23.42%,10.83,3356.5,3.76%,Blinkit,May-24
Mar-25,Flipkart,West,BEC-GB-002,BEC-GB-002,267,47793,12205.77,4330.69,15,Garbage Bags,179,86,MATCH,35587.23,35.48%,11.04,8294.54,5.62%,Flipkart,Mar-25
May-24, Zepto,West,BEC-GB-002,BEC-GB-002,261,46719,13075.86,4332.65,9,Garbage Bags,179,86,MATCH,33643.14,33.28%,10.78,6864.49,3.45%,Zepto,May-24
Sep-24,D2C,West,BEC-GB-002,BEC-GB-002,178,31862,1275.16,4345.58,20,Garbage Bags,179,86,MATCH,30586.84,49.95%,7.33,10933.26,11.24%,D2C,Sep-24
May-25,Blinkit,West,BEC-BW-001,BEC-BW-001,210,46200,6677.93,4346.21,5,Bake & Wrap,220,118,MATCH,39522.07,37.30%,10.63,10395.86,2.38%,Blinkit,May-25
Apr-24,D2C,West,BEC-GB-001,BEC-GB-001,231,34419,1907.84,4351.14,37,Garbage Bags,149,70,MATCH,32511.16,50.26%,7.91,11990.02,16.02%,D2C,Apr-24
Aug-24,D2C,South,BEC-CLN-004,BEC-CLN-004,170,16830,2322.62,4352.1,19,Cleaners,99,44,MATCH,14507.38,48.44%,3.87,2675.28,11.18%,D2C,Aug-24
Feb-25,Zepto,West,BEC-GB-001,BEC-GB-001,263,39187,5200.28,4352.43,11,Garbage Bags,149,70,MATCH,33986.72,45.83%,9.00,11224.29,4.18%,Zepto,Feb-25
May-24,Flipkart,West,BEC-KT-002,BEC-KT-002,141,59220,17138.63,4352.71,6,Kitchen Towel,420,205,MATCH,42081.37,31.31%,13.61,8823.66,4.26%,Flipkart,May-24
Nov-24,Zepto,West,BEC-GB-002,BEC-GB-002,250,44750,11814.68,4355.63,10,Garbage Bags,179,86,MATCH,32935.32,34.72%,10.27,7079.69,4.00%,Zepto,Nov-24
Feb-24,Amazon ,North,BEC-CMB-001,BEC-CMB-001,59,41241,10388.13,4363.52,3,Others,699,330,MATCH,30852.87,36.89%,9.45,7019.35,5.08%,Amazon,Feb-24
Oct-24,D2C,South,BEC-CLN-002,BEC-CLN-002,133,24605,3010.11,4368.24,16,Cleaners,185,88,MATCH,21594.89,45.80%,5.63,5522.65,12.03%,D2C,Oct-24
Feb-24,Flipkart,South,BEC-KT-002,BEC-KT-002,127,53340,12086.39,4369.99,4,Kitchen Towel,420,205,MATCH,41253.61,36.89%,12.21,10848.62,3.15%,Flipkart,Feb-24
Jul-24,Swiggy Instamart,West,BEC-CLN-004,BEC-CLN-004,203,20097,5271.29,4370.1,8,Cleaners,99,44,MATCH,14825.71,39.75%,4.60,1523.61,3.94%,Swiggy Instamart,Jul-24
Dec-24,Amazon,West,BEC-CMB-001,BEC-CMB-001,58,40542,8905.38,4372.27,3,Others,699,330,MATCH,31636.62,39.50%,9.27,8124.35,5.17%,Amazon,Dec-24
Oct-24,D2C,North,BEC-CLN-004,BEC-CLN-004,142,14058,1016.24,4377.35,18,Cleaners,99,44,MATCH,13041.76,52.09%,3.21,2416.41,12.68%,D2C,Oct-24
Dec-24,Amazon,North,BEC-GB-001,BEC-GB-001,359,53491,6208.91,4379.04,17,Garbage Bags,149,70,MATCH,47282.09,46.85%,12.22,17773.05,4.74%,Amazon,Dec-24
Mar-24,Blinkit,North,BEC-GB-002,BEC-GB-002,282,50478,14948.05,4386.43,14,Garbage Bags,179,86,MATCH,35529.95,31.74%,11.51,6891.52,4.96%,Blinkit,Mar-24
Mar-24,Blinkit,West,BEC-GB-001,BEC-GB-001,286,42614,2847.81,4387.61,15,Garbage Bags,149,70,MATCH,39766.19,49.66%,9.71,15358.58,5.24%,Blinkit,Mar-24
Nov-24,Amazon ,North,BEC-TIS-001,BEC-TIS-001,415,39425,7938.07,4389.84,20,Tissues,95,42,MATCH,31486.93,44.64%,8.98,9667.09,4.82%,Amazon,Nov-24
Aug-24,D2C,North,BEC-CLN-004,BEC-CLN-004,149,14751,1621.9,4396.25,13,Cleaners,99,44,MATCH,13129.1,50.07%,3.36,2176.85,8.72%,D2C,Aug-24
Apr-25,Flipkart,North,BEC-CLN-004,BEC-CLN-004,339,33561,9998.7,4398.31,7,Cleaners,99,44,MATCH,23562.3,36.70%,7.63,4247.99,2.06%,Flipkart,Apr-25
Jun-25,Flipkart,North,BEC-KT-002,BEC-KT-002,128,53760,15712.04,4401,3,Kitchen Towel,420,205,MATCH,38047.96,31.03%,12.22,7406.96,2.34%,Flipkart,Jun-25
Sep-24,Swiggy Instamart,South,BEC-CLN-002,BEC-CLN-002,93,17205,3505.06,4402.38,4,Cleaners,185,88,MATCH,13699.94,40.26%,3.91,1113.56,4.30%,Swiggy Instamart,Sep-24
Dec-24,Flipkart,South,BEC-CLN-002,BEC-CLN-002,177,32745,9711.23,4404.8,8,Cleaners,185,88,MATCH,23033.77,32.38%,7.43,3052.97,4.52%,Flipkart,Dec-24
